clientIp,sessionId,request,count(request)
1.39.13.13,0,https://paytm.com:443/shop/g/home-kitchen/the-home-store/cleaning-mops-extra-40-off?utm_source=affiliate&utm_medium=innovativelead&utm_campaign=innovativelead-generic&utm_term=26,1
106.206.154.121,18,https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5,1
112.79.37.91,23,https://paytm.com:443/vodafone-prepaid-mobile-online-recharge.htm,1
117.220.84.176,25,https://paytm.com:443/shop/cart,5
117.223.209.111,25,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
120.56.143.223,28,https://paytm.com:443/shop/p/dziner-black-and-red-casual-shoes-size-7-FOODZINER-BLACKCLS-20532B6306AE1,1
121.241.210.182,28,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,2
125.16.91.6,30,https://paytm.com:443/papi/rr/products/16003396/statistics?channel=web&version=2,1
14.139.82.134,36,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,1
182.66.45.218,56,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/styles.css?ver=4.2.2,1
182.66.45.218,56,https://paytm.com:443/offer/wp-includes/js/jquery/ui/dialog.min.js?ver=1.11.4,1
183.82.154.161,57,https://paytm.com:443/shop/cart?channel=web&version=2,1
203.193.137.44,60,https://paytm.com:443/papi/rr/products/17472391/statistics?channel=web&version=2,1
223.176.24.214,62,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2,1
37.228.106.13,68,https://paytm.com:443/settings,2
37.228.106.13,69,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/js/script.js?ver=4.2.2,1
49.204.15.103,71,https://paytm.com:443/papi/rr/products/9816716/statistics?channel=web&version=2,1
101.62.176.43,14,https://paytm.com:443/shop/authresponse?code=3ed579fc-f90d-4fed-9f55-845a3310ee40&state=null,1
103.232.126.172,14,https://paytm.com:443/papi/rr/products/17639627/statistics?channel=web&version=2,1
106.51.248.114,19,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.js?ver=1.3,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/uploads/2014/12/slider-pro.min_.css,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2,1
115.114.36.86,33,https://paytm.com:443/shop/cart?channel=web&version=2,2
117.205.52.160,35,https://paytm.com:443/,3
117.215.136.185,35,https://paytm.com:443/favicon.ico,1
117.235.246.32,36,https://paytm.com:443/offer/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4,1
117.248.149.98,37,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/js/jcarousel.responsive.js?ver=4.2.2,1
118.102.239.85,39,https://paytm.com:443/papi/nps/merchantrating?merchant_id=73524&channel=web&version=2,3
120.56.161.153,41,https://paytm.com:443/shop/contact,1
122.166.169.165,47,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=0.9.9,2
122.172.145.77,49,https://paytm.com:443/offer/wp-content/uploads/2015/07/bb.png,1
