clientIp,sessionId,request,count(request)
103.16.71.9,7,https://paytm.com:443/offer/wp-content/uploads/2015/07/qas.jpg,1
113.193.114.25,23,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/images-responsive-thumbnail-slider-plus-lightbox-jc.js?ver=4.2.2,1
116.202.28.181,25,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21019&channel=web&version=2,1
117.199.175.119,25,https://paytm.com:443/blog/wp-content/themes/svbtle/style.css,1
117.205.203.227,25,https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5,1
117.218.161.174,25,https://paytm.com:443/offer/wp-content/uploads/2015/07/meruwer_1.jpg,1
14.141.217.83,39,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/slider-plus-lightbox-js.js?ver=4.2.2,1
144.36.230.185,39,https://paytm.com:443/,1
156.101.9.1,40,https://paytm.com:443/papi/v1/expresscart/verify,1
182.69.49.201,57,https://paytm.com:443/paytmcash,1
202.53.89.132,59,https://paytm.com:443/offer/wp-content/uploads/2015/07/meruwer_1.jpg,1
216.251.62.11,62,https://paytm.com:443/papi/nps/merchantrating?merchant_id=50658&channel=web&version=2,1
49.14.146.154,71,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/js/jcarousel.responsive.js?ver=4.2.2,1
49.206.1.99,71,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/styles.css?ver=4.2.2,1
59.178.132.223,73,https://paytm.com:443/offer/wp-content/uploads/2015/07/kitch11.jpg,1
103.232.126.172,14,https://paytm.com:443/shop/p/indian-designer-georgette-and-net-pink-saree-APPINDIAN-DESIGSHYA5944616C43B7,2
103.40.48.50,16,https://paytm.com:443/shop/cart?channel=web&version=2,1
106.66.8.83,19,https://paytm.com:443/shop/cart?channel=web&version=2,1
107.167.109.157,24,https://paytm.com:443/blog/wp-content/themes/svbtle/style.css,1
107.167.99.210,29,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.carousel.css?ver=4.2.2,1
107.167.99.210,29,https://paytm.com:443/offer/wp-content/uploads/2015/05/infibeam1.jpg,1
115.242.239.53,34,https://paytm.com:443/shop/logout?channel=web&version=2,1
115.247.122.18,34,https://paytm.com:443/about?option=mobile,1
117.204.182.175,35,https://paytm.com:443/favicon.ico,1
117.218.31.180,36,https://paytm.com:443/shop?utm_source=affiliates&utm_medium=dgm&utm_campaign=dgm-generic&utm_term=17252,2
118.102.239.85,39,https://paytm.com:443/papi/nps/merchantrating?merchant_id=28325&channel=web&version=2,1
118.102.239.85,39,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21654&channel=web&version=2,1
122.172.145.77,49,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/styles.css?ver=4.2.2,1
122.172.145.77,49,https://paytm.com:443/offer/wp-content/plugins/images-thumbnail-sliderv1/js/jc.js?ver=4.2.2,1
122.173.13.231,50,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
122.174.243.19,50,https://paytm.com:443/favicon.ico,1
14.97.145.39,54,http://www.paytm.com:80/,1
167.219.48.10,58,https://paytm.com:443/papi/rr/products/9360068/statistics?channel=web&version=2,1
167.219.48.10,59,https://paytm.com:443/shop/p/fashion-storey-red-georgette-semi-stiched-suit-APPFASHION-STORFABL404561C5C1553,1
173.230.131.202,60,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
202.164.25.5,66,https://paytm.com:443/blog/wp-admin/admin-ajax.php,1
202.164.25.5,66,https://paytm.com:443/blog/wp-content/uploads/2015/07/Times-of-india_13th-July.jpg,1
202.56.198.106,66,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,2
202.56.198.106,66,https://paytm.com:443/papi/v1/expresscart/verify,1
27.97.167.9,80,https://paytm.com:443/shop/action,1
1.39.34.15,3,https://paytm.com:443/shop/authresponse?code=0b2a348e-25d2-4a80-8f6a-5aec38363fac,1
101.2.26.192,8,https://paytm.com:443/offer/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8,1
106.76.153.221,11,https://paytm.com:443/api/user/favourite?channel=web&version=2,2
117.200.66.194,21,https://paytm.com:443/shop/contact,18
117.208.153.128,23,https://paytm.com:443/shop/g/home-kitchen/the-home-store/led-lights?utm_medium=cpc&utm_source=gohf&utm_campaign=gohf072015,1
117.239.35.226,25,https://paytm.com:443/papi/v1/promosearch/product/2592109/offers?parent_id=11555869&price=999&channel=web&version=2,1
117.239.35.226,26,https://paytm.com:443/papi/rr/products/17440934/statistics?channel=web&version=2,1
117.239.35.226,27,https://paytm.com:443/papi/nps/merchantrating?merchant_id=22967&channel=web&version=2,1
117.239.35.226,27,https://paytm.com:443/shop/p/fastrack-analog-watch-MWATCH009949PP09MEWCNA,1
117.239.35.226,27,https://paytm.com:443/offer/wp-content/uploads/2014/12/examples.css,1
122.175.39.201,33,https://paytm.com:443/offer/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4,1
123.252.214.174,33,https://paytm.com:443/offer/wp-content/plugins/images-thumbnail-sliderv1/css/images-thumbnail-sliderv1-style.css?ver=4.2.2,1
125.22.111.2,36,https://paytm.com:443/offer/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4,1
14.139.110.131,36,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
219.90.99.76,58,https://paytm.com:443/shop/cart?channel=web&version=2,1
27.7.33.165,58,https://paytm.com:443/offer/wp-content/plugins/wp-thumbnail-slider/css/wpt-slide.css?ver=4.2.2,1
27.97.244.83,58,https://paytm.com:443/,1
42.107.175.148,60,https://paytm.com:443/shop/cart,1
49.14.126.212,65,https://paytm.com:443/shop/cart,1
49.205.144.196,68,https://paytm.com:443/offer/wp-content/uploads/2015/07/shopping5.gif,1
49.205.144.196,68,https://paytm.com:443/offer/wp-content/uploads/2015/07/logo35.gif,1
49.205.144.196,68,https://paytm.com:443/offer/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4,1
49.205.144.196,68,https://paytm.com:443/offer/wp-content/uploads/2015/07/shopping3.gif,1
49.207.101.141,68,https://paytm.com:443/shop/authresponse?code=ae94be41-5cd5-4b36-bf7e-48bc06cb4429&state=null,1
49.249.86.248,68,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3,1
65.49.14.80,68,https://paytm.com:443/shop/cart?channel=web&version=2,3
103.21.125.78,14,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,3
106.208.80.144,20,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/jquery.lbox.min.js?ver=4.2.2,1
106.208.80.144,20,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/accordion.js?ver=1,1
106.51.130.239,20,https://paytm.com:443/shop/p/mangal-shree-orange-georgette-saree-APPMANGAL-SHREEANIR30776A7DBABFF,1
115.111.228.178,38,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
117.244.101.185,43,https://paytm.com:443/api/user/favourite?channel=web&version=2,1
121.241.105.194,43,https://paytm.com:443/offer/wp-content/uploads/2015/07/julqw.jpg,1
122.162.61.213,47,https://paytm.com:443/papi/v1/promosearch/product/13084335/offers?parent_id=13084516&price=899&channel=web&version=2,1
122.168.173.2,48,https://paytm.com:443/favicon.ico,1
122.169.222.89,49,https://paytm.com:443/offer/wp-content/uploads/2014/12/jquery.sliderPro.min_.js,1
122.173.235.185,51,https://paytm.com:443/opensearch.xml,1
123.201.160.91,53,https://paytm.com:443/offer/wp-content/themes/twentytwelve/style.css?ver=4.2.2,1
14.140.17.197,61,https://paytm.com:443/offer,1
14.140.17.197,61,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_20jul.jpg,1
14.97.25.176,62,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/facebook-share.png,1
169.145.197.13,65,https://paytm.com:443/papi/v1/promosearch/product/7330985/offers?parent_id=5780658&price=7800&channel=web&version=2,1
202.133.55.134,79,https://paytm.com:443/favicon.ico,1
220.224.240.95,85,https://paytm.com:443/papi/nps/merchantrating?merchant_id=22231&channel=web&version=2,1
220.224.240.95,85,https://paytm.com:443/papi/v1/promosearch/product/4359441/offers?parent_id=4080590&price=48990&channel=web&version=2,1
220.225.103.33,85,https://paytm.com:443/offer/wp-content/uploads/2015/07/bb.png,1
220.225.103.33,86,https://paytm.com:443/papi/rr/products/16931838/statistics?channel=web&version=2,2
223.177.214.114,89,https://paytm.com:443/shop/cart?channel=web&version=2,1
59.93.109.90,98,https://paytm.com:443/shop/cart?channel=web&version=2,1
82.145.210.234,102,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/slider-plus-lightbox-style.css?ver=4.2.2,2
82.145.210.234,102,https://paytm.com:443/offer/wp-content/uploads/2015/05/appstore_googlePlay.png,1
101.2.25.83,5,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.theme.default.css?ver=2.0.0,1
101.60.160.90,5,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
103.252.192.4,7,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20,1
103.40.50.88,8,https://paytm.com:443/papi/v1/expresscart/verify,2
107.167.107.244,11,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/accordion.js?ver=1,1
107.167.107.244,11,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2,1
112.110.82.69,13,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,1
112.133.214.133,16,https://paytm.com:443/bus/promotion,1
112.133.214.133,16,https://paytm.com:443/offer/wp-content/plugins/images-thumbnail-sliderv1/css/images-thumbnail-sliderv1-style.css?ver=4.2.2,1
117.246.152.127,39,https://paytm.com:443/shop/g/accessories/accessories-store/fossil-exclude-variants?utm_source=affiliate&utm_medium=innovativelead&utm_campaign=innovativelead-generic&utm_term=26,1
121.242.176.6,41,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,4
14.99.194.7,50,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
144.36.206.88,50,https://paytm.com:443/shop/orderdetail/1116561113?channel=web&version=2,1
168.235.197.26,55,https://paytm.com:443/settings,1
182.74.195.78,60,https://paytm.com:443/shop/cart?channel=web&version=2,1
43.224.128.245,67,https://paytm.com:443/papi/nps/merchantrating?merchant_id=25553&channel=web&version=2,1
1.22.79.142,1,https://paytm.com:443/loreal,1
103.37.201.72,10,https://paytm.com:443/,1
106.192.176.27,10,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2,1
106.216.132.85,10,https://paytm.com:443/shop/cart?channel=web&version=2,2
111.91.77.212,25,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.transitions.css?ver=4.2.2,1
111.93.41.102,25,https://paytm.com:443/dth?utm_source=Coupondunia&utm_medium=Affiliate&utm_campaign=Coupondunia-recharge,1
111.93.41.102,26,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/js/jquery.jcarousel.min.js?ver=4.2.2,1
