clientIp,sessionId,request,count(request)
1.39.60.37,2,https://paytm.com:443/papi/nps/merchantrating?merchant_id=29403&channel=web&version=2,1
103.42.88.34,17,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
113.193.114.25,23,https://paytm.com:443/offer/wp-content/uploads/2014/12/jquery.sliderPro.min_.js,1
117.194.96.174,25,https://paytm.com:443/papi/nps/merchantrating?merchant_id=22571&channel=web&version=2,1
117.202.104.218,25,https://paytm.com:443/shop/ad/paytmAd?cat=bus1&paytm=new,1
117.218.161.174,25,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.carousel.min.css?ver=2.0.0,1
117.55.242.8,28,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
122.160.151.159,29,https://paytm.com:443/offer/wp-content/uploads/2015/01/bootstrap.min_.css,1
124.123.73.155,30,https://paytm.com:443/?utm_medium=affiliate&utm_source=Netcore_mailer&utm_campaign=ElectronicSale-20072015&utm_term=aff3-E,2
14.98.88.236,39,https://paytm.com:443/papi/rr/products/5774571/statistics?channel=web&version=2,1
180.151.201.218,50,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,4
180.215.123.203,51,https://paytm.com:443/shop/h/electronics/home-appliances?src=gtr1,1
182.69.150.15,56,https://paytm.com:443/blog/wp-includes/js/comment-reply.min.js?ver=4.2.2,1
182.71.82.90,57,https://paytm.com:443/papi/nps/merchantrating?merchant_id=38611&channel=web&version=2,1
27.34.244.251,66,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.js?ver=1.3,1
49.205.109.126,71,https://paytm.com:443/offer/wp-includes/js/comment-reply.min.js?ver=4.2.2,1
59.178.132.223,73,https://paytm.com:443/offer/wp-includes/js/comment-reply.min.js?ver=4.2.2,1
1.39.97.7,13,https://paytm.com:443/shop/summary/1116502864,1
103.240.171.54,14,https://paytm.com:443/papi/v1/promosearch/product/6526933/offers?parent_id=null,2
106.215.177.13,18,https://paytm.com:443/papi/rr/products/15575707/statistics?channel=web&version=2,1
106.51.248.114,19,https://paytm.com:443/offer/wp-content/uploads/2015/02/blackberry_badge.jpg,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8,1
