clientIp,sessionId,request,count(request)
1.39.60.37,2,https://paytm.com:443/shop/p/titan-gold-analog-oval-watch-WATTITAN-GOLD-AWATC30752A9198131,1
1.39.61.53,2,https://paytm.com:443/bus-tickets?webview=1&client=androidapp&version=4.4.3,1
1.39.96.68,5,https://paytm.com:443/shop/cart,1
106.201.76.6,18,https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5,1
107.167.108.217,19,https://paytm.com:443/dth,1
113.193.114.25,23,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
115.111.248.134,23,https://paytm.com:443/shop/wallet/action,1
115.112.250.108,24,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3,1
117.218.161.174,25,https://paytm.com:443/offer/wp-content/uploads/2015/07/main_sports_health_14jul.jpg,1
117.232.164.217,27,https://paytm.com:443/,1
122.179.175.178,29,https://paytm.com:443/papi/rr/products/10994689/statistics?channel=web&version=2,1
14.141.217.83,39,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.theme.default.css?ver=2.0.0,1
14.141.217.83,39,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
144.36.232.44,39,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=2&channel=web&version=2,1
182.19.54.187,56,https://paytm.com:443/papi/rr/products/4302338/statistics?channel=web&version=2,1
182.66.45.218,56,https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/js/jquery.flexslider-min.js?ver=4.2.2,1
203.193.137.44,59,https://paytm.com:443/shop/cart,2
223.176.24.214,62,https://paytm.com:443/offer/wp-content/uploads/2015/07/autom.jpg,1
27.34.244.251,64,https://paytm.com:443/shop/p/zovi-pool-blue-solid-round-neck-t-shirt-size-m-MTSHRT00S0002121ZVBLMM,2
27.34.244.251,64,https://paytm.com:443/shop/user/address?channel=web&version=2,1
27.34.244.251,66,https://paytm.com:443/offer/wp-content/uploads/2015/01/style.css,1
27.34.244.251,66,https://paytm.com:443/,1
37.228.106.13,69,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/style.css?ver=1.26,1
49.14.146.154,71,https://paytm.com:443/offer/wp-content/uploads/2015/05/travelyari.jpg,1
49.32.0.139,73,https://paytm.com:443/papi/v1/promosearch/product/10452551/offers?parent_id=16223350&price=190&channel=web&version=2,1
1.39.15.148,5,https://paytm.com:443/shop/cart,1
107.167.99.210,29,https://paytm.com:443/offer/wp-content/uploads/2015/05/foodpanda.jpg,2
116.202.38.91,34,https://paytm.com:443/shop/cart?channel=web&version=2,2
117.204.182.175,35,https://paytm.com:443/shop/h/electronics?utm_term=1,1
117.235.246.32,36,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/flexslider/flexslider.css?ver=2.2.0,1
120.56.161.153,41,https://paytm.com:443/?utm_source=Coupondunia&utm_medium=Affiliate&utm_campaign=Coupondunia-recharge,1
122.166.169.165,47,https://paytm.com:443/offer/wp-content/themes/twentytwelve/style.css?ver=4.2.2,2
122.169.36.250,48,https://paytm.com:443/papi/v1/promosearch/product/6149818/offers?parent_id=6150428&price=399&channel=web&version=2,1
122.172.145.77,49,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/facebook-share.png,1
122.172.145.77,49,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/jquery.lbox.min.js?ver=4.2.2,1
125.18.135.166,51,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
125.18.135.166,51,https://paytm.com:443/offer/wp-includes/js/jquery/ui/dialog.min.js?ver=1.11.4,1
182.68.133.29,61,https://paytm.com:443/shop/cart,1
182.70.117.88,61,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,1
37.228.106.6,80,https://paytm.com:443/myorders/1104590243,1
59.98.81.23,84,https://paytm.com:443/mobilebill,1
106.208.90.170,11,https://paytm.com:443/papi/v1/expresscart/verify,1
106.220.55.122,11,https://paytm.com:443/shop/action,2
106.221.152.198,11,https://paytm.com:443/offer/wp-content/uploads/2015/07/julqw.jpg,1
106.66.238.219,11,https://paytm.com:443/shop/summary/1116546278,1
111.93.187.22,13,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3,1
111.93.187.22,13,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2,1
115.249.185.90,15,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.carousel.min.css?ver=2.0.0,1
117.208.153.128,23,https://paytm.com:443/shop/cart?channel=web&version=2,1
117.230.236.20,23,https://paytm.com:443/papi/v1/promosearch/product/15281603/offers?parent_id=0&price=699&channel=web&version=2,1
