clientIp,sessionId,request,count(request)
1.39.61.53,2,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/style.css?ver=1.26,1
103.24.23.10,15,http://paytm.com:80/?gclid=CIyFga-l78YCFUGXvQodiFoATw,1
103.42.88.34,18,https://paytm.com:443/papi/rr/products/6316785/statistics?channel=web&version=2,1
113.193.114.25,23,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/specificfeeds_follow.png,1
117.218.74.108,25,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
117.225.184.240,25,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3,1
122.179.175.178,29,https://paytm.com:443/papi/v1/promosearch/product/10985249/offers?parent_id=10985255&price=999&channel=web&version=2,1
14.141.217.83,39,https://paytm.com:443/offer/wp-content/uploads/2015/07/ledq.jpg,1
175.101.128.18,49,https://paytm.com:443/shop/cart/checkout?channel=web&version=2,1
192.65.41.113,58,https://paytm.com:443/shop/cart?channel=web&version=2,2
223.227.32.102,62,https://paytm.com:443/shop/cart,3
27.34.244.251,66,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/facebook-share.png,1
49.205.109.126,71,https://paytm.com:443/offer/wp-content/uploads/2015/07/eoss_620x443.jpg,1
61.0.225.164,73,https://paytm.com:443/shop/authresponse?code=95d354d1-3e90-472e-aa5d-8b1df43bbfe4&state=null,1
1.23.134.197,2,https://paytm.com:443/shop/cart?channel=web&version=2,1
106.220.177.64,18,https://paytm.com:443/shop/cart,1
106.76.59.23,19,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/images/vl-box/controls.png,1
106.77.35.248,19,https://paytm.com:443/favicon.ico,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/uploads/2015/07/bargain.jpg,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.3,1
117.215.185.38,36,https://paytm.com:443/offer/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2,1
117.230.184.149,36,https://paytm.com:443/offer/wp-content/uploads/2015/07/bb.png,1
117.248.149.98,37,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.theme.css?ver=4.2.2,1
118.102.239.85,39,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21550&channel=web&version=2,1
122.166.169.165,47,https://paytm.com:443/shop/orderdetail/1117863640?channel=web&version=2,2
