clientIp,sessionId,request,count(request)
103.16.71.9,7,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20,1
103.42.88.34,18,https://paytm.com:443/,1
107.167.108.217,19,https://paytm.com:443/,3
115.118.63.82,24,https://www.paytm.com:443/,2
115.99.101.27,24,https://paytm.com:443/images/greyStar.png,1
117.205.39.248,25,https://paytm.com:443/shop/g/watches/watch-store/c1/timex-watches,1
117.206.195.141,25,https://paytm.com:443/shop/h/electronics?utm_source=Affiliates&utm_medium=VCOMM&utm_campaign=VCOMM-generic&utm_term=24890,1
117.212.33.120,25,https://paytm.com:443/shop/p/samsung-galaxy-s5-white-CMPLXSAMSUNG_GALAXYS5_16GB_WHITE?utm_source=Affiliates&utm_medium=msp&utm_campaign=msp,1
117.218.161.174,25,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2,1
117.218.74.108,25,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
117.232.164.217,27,https://paytm.com:443/shop/cart?channel=web&version=2,1
122.160.187.78,29,https://paytm.com:443/shop/cart?channel=web&version=2,1
14.139.159.99,32,https://paytm.com:443/shop/summary/1116581437,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8,2
14.140.127.99,38,https://paytm.com:443/shop/log,1
182.19.54.187,54,https://paytm.com:443/papi/v1/promosearch/product/11369220/offers?parent_id=4664402&price=875&channel=web&version=2,1
182.68.11.59,56,https://paytm.com:443/papi/v1/promosearch/product/14870687/offers?parent_id=0&price=799&channel=web&version=2,1
182.68.11.59,56,https://paytm.com:443/favicon.ico,1
182.69.49.201,56,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21059&channel=web&version=2,1
202.174.92.10,58,https://paytm.com:443/offer/wp-content/uploads/2015/07/bedlinen.jpg,1
202.53.89.132,59,https://paytm.com:443/offer/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4,1
37.228.106.13,68,https://paytm.com:443/,4
49.206.1.99,71,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/js/script.js?ver=4.2.2,1
61.0.225.164,73,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
106.51.248.114,19,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,1
106.76.59.23,19,https://paytm.com:443/offer/wp-content/uploads/2015/07/cc.png,1
107.167.109.157,23,https://paytm.com:443/blog/wp-includes/js/jquery/jquery.js?ver=1.11.2,1
115.111.23.150,32,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3,1
116.203.99.4,35,https://paytm.com:443/shop/summary/1117854870,1
121.244.73.4,43,https://paytm.com:443/shop/cart?channel=web&version=2,2
14.140.181.37,53,https://paytm.com:443/papi/rr/products/8042127/statistics?channel=web&version=2,1
14.140.181.37,53,https://paytm.com:443/shop/cart/checkout?channel=web&version=2,1
202.164.25.5,65,https://paytm.com:443/offer,1
202.56.198.106,68,https://paytm.com:443/shop/cart,2
203.176.112.109,69,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2,1
115.184.96.137,15,https://paytm.com:443/shop?utm_source=Affiliates&utm_medium=OMG&utm_campaign=OMG&utm_term=762154_,1
115.249.185.90,15,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2,1
115.250.85.226,19,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,2
116.202.239.22,20,https://paytm.com:443/offer/wp-content/uploads/2015/07/qas.jpg,1
117.200.253.3,21,https://paytm.com:443/offer/wp-content/uploads/2015/01/bootstrap.min_.css,1
117.239.35.226,28,https://paytm.com:443/papi/rr/products/5357837/statistics?channel=web&version=2,1
117.240.224.93,30,https://paytm.com:443/shop/orderdetail/1116648999?channel=web&version=2,1
121.245.124.69,32,https://paytm.com:443/shop/orderhistory?pagesize=10,3
125.22.111.2,36,https://paytm.com:443/offer/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4,1
136.185.8.118,36,https://paytm.com:443/shop/v1/frequentorders,1
14.139.189.40,37,https://paytm.com:443/shop/authresponse?code=ce113a18-6648-4fec-a831-d5432745b32f&state=null,1
175.101.16.5,38,https://paytm.com:443/shop/p/mee-mee-booties-mm-2044-navy-blue-12-18-month-KIDMEE-MEE-BOOTMEE-292962BDEC8A1,1
202.53.12.44,49,https://paytm.com:443/shop/logout?channel=web&version=2,1
203.199.182.79,52,https://paytm.com:443/papi/rr/products/13799751/statistics?channel=web&version=2,1
223.234.98.221,58,https://paytm.com:443/shop/cart?channel=web&version=2,2
45.114.62.81,65,https://paytm.com:443/shop/cart,3
49.205.144.196,68,https://paytm.com:443/offer/wp-content/uploads/2015/07//logo1.gif,1
103.21.125.78,15,https://paytm.com:443/shop/orderdetail/966830187?channel=web&version=2,1
106.192.129.91,20,https://paytm.com:443/papi/v1/promosearch/product/8551915/offers?parent_id=null,2
115.113.181.105,39,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
115.245.170.199,39,https://paytm.com:443/shop/cart?channel=web&version=2,4
116.74.103.158,39,https://paytm.com:443/papi/v1/promosearch/product/10704150/offers?parent_id=0&price=2199&channel=web&version=2,1
117.199.69.166,40,https://paytm.com:443/shop/authresponse?code=4872369a-d6e5-46ef-ad75-02082f031706&state=null,1
117.201.162.100,40,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/l-box-css.css?ver=4.2.2,1
117.239.132.1,41,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,3
117.241.142.70,41,https://paytm.com:443/papi/v1/promosearch/product/12145274/offers?parent_id=8888181&price=266&channel=web&version=2,1
117.242.205.93,41,https://paytm.com:443/images/greyStar.png,1
120.56.229.4,43,https://paytm.com:443/shop/cart?channel=web&version=2,1
122.169.222.89,49,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/flexslider/flexslider.css?ver=2.2.0,1
164.100.176.98,62,https://paytm.com:443/shop/summary/1115778263,1
203.99.198.186,83,https://paytm.com:443/papi/rr/products/11375573/statistics?channel=web&version=2,2
49.206.183.121,97,https://paytm.com:443/shop/p/peter-england-red-cotton-casual-shirt-size-42-APPPETER-ENGLANTREN509967780479A,1
49.207.243.51,97,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,1
59.91.156.56,98,https://paytm.com:443/papi/nps/merchantrating?merchant_id=35922&channel=web&version=2,1
8.37.226.239,102,https://paytm.com:443/offer/wp-content/plugins/wp-thumbnail-slider/js/wpt-js.js?ver=4.2.2,1
106.203.208.97,8,https://paytm.com:443/papi/v1/promosearch/product/16487245/offers?parent_id=16487281&price=1194&channel=web&version=2,1
106.51.65.105,10,https://paytm.com:443/shop/cart?channel=web&version=2,1
112.133.229.119,20,https://paytm.com:443/shop/p/barreto-black-sandals-size-7-FOOBARRETO-BLACHITZ26369713E4B94,2
112.79.35.16,21,https://paytm.com:443/,1
112.79.35.2,24,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.js?ver=1.3,1
113.193.49.76,25,https://paytm.com:443/shop/ad/paytmAd?cat=DTH&op=Airtel%20Digital%20TV&paytm=new,1
116.199.169.2,29,https://paytm.com:443/blog/wp-content/plugins/akismet/_inc/form.js?ver=3.1.1,1
117.206.106.206,36,https://paytm.com:443/papi/v1/expresscart/verify,1
117.214.159.187,36,https://paytm.com:443/bses-rajdhani-bill-payment.htm,1
120.60.168.216,40,https://paytm.com:443/shop/cart?channel=web&version=2,1
121.243.175.170,42,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=0.9.9,1
122.162.160.73,42,https://paytm.com:443/,1
124.124.199.162,44,https://paytm.com:443/papi/v1/promosearch/product/15406165/offers?parent_id=13106294&price=845&channel=web&version=2,2
125.16.146.17,46,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/flexslider/flexslider.css?ver=2.2.0,1
14.96.112.125,50,https://paytm.com:443/papi/nps/merchantrating?merchant_id=55835&channel=web&version=2,1
164.164.42.2,54,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,1
180.215.6.119,57,https://paytm.com:443/shop/p/sareeka-sarees-black-jacquard-saree-APPSAREEKA-SARESARE30233353CAAAD,1
49.204.17.212,70,https://paytm.com:443/papi/v1/promosearch/product/10347800/offers?parent_id=0&price=1999&channel=web&version=2,1
49.204.47.54,70,https://paytm.com:443/papi/v1/promosearch/product/2303900/offers?parent_id=2170873&price=420&channel=web&version=2,1
1.39.96.185,10,https://paytm.com:443/shop/cart,1
