clientIp,sessionId,request,count(request)
103.16.71.9,7,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_21july.jpg,1
103.233.170.180,11,https://paytm.com:443/papi/v1/promosearch/product/14224168/offers?parent_id=14226669&price=454&channel=web&version=2,1
112.79.37.91,23,https://paytm.com:443/shop/cart,1
117.218.161.174,25,https://paytm.com:443/papi/v1/promosearch/product/9625599/offers?parent_id=13071162&price=975&channel=web&version=2,1
117.223.1.249,25,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
117.225.184.240,25,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/style.css?ver=1.26,1
122.160.151.159,29,https://paytm.com:443/offer/wp-content/uploads/2015/07/eoss_620x443.jpg,1
124.125.22.218,30,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/plugins/wp-thumbnail-slider/css/wpt-slide.css?ver=4.2.2,2
14.141.217.83,38,https://paytm.com:443/shop/cart?channel=web&version=2,1
14.98.247.140,39,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/js/jquery.jcarousel.min.js?ver=4.2.2,1
163.47.12.176,42,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
182.72.56.156,57,https://paytm.com:443/papi/v1/promosearch/product/6189300/offers?parent_id=0&price=4900&channel=web&version=2,1
183.82.78.64,57,https://paytm.com:443/cart,2
183.87.228.169,57,https://paytm.com:443/shop/p/diesel-plus-plus-masculine-edt-perfume-MPERFM_PLUSPLUSMGYNAFR_23566,1
202.53.89.132,59,https://paytm.com:443/offer/wp-content/uploads/2015/07/470X220_books.jpg,1
27.34.244.251,66,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/jquery.lbox.min.js?ver=4.2.2,1
27.34.250.215,66,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
37.228.106.13,69,https://paytm.com:443/offer/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4,1
1.187.207.38,1,https://paytm.com:443/papi/rr/products/3830643/statistics?channel=web&version=2,1
1.22.112.162,2,https://paytm.com:443/shop/user/address?channel=web&version=2,1
1.38.20.130,3,https://paytm.com:443/shop/cart,3
1.39.62.148,9,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2,1
101.212.68.144,14,https://paytm.com:443/shop/orderdetail/1107337590?actions=1&channel=web&version=2,1
106.220.33.180,18,https://paytm.com:443/shop/g/gifts-and-sweets/dry-fruits/pista?webview=1&client=androidapp&version=4.4.3,2
106.51.240.108,19,https://paytm.com:443/shop/p/bombay-dyeing-blue-polyester-double-bedsheet-with-two-pillow-covers-HOMBOMBAY-DYEINDELH4172917EF2CF6,1
106.78.29.215,19,https://paytm.com:443/offer/wp-content/uploads/2015/07/470x220_19july.jpg,1
115.245.22.168,34,https://paytm.com:443/shop/cart,1
116.203.218.186,34,https://paytm.com:443/shop/cart?channel=web&version=2,1
117.235.246.32,36,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/js/script.js?ver=4.2.2,1
117.235.246.32,36,https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/css/flexslider.css?ver=4.2.2,1
117.239.113.1,37,https://paytm.com:443/papi/nps/merchantrating?merchant_id=20960&channel=web&version=2,1
117.248.149.98,37,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=0.9.9,1
118.102.239.85,39,https://paytm.com:443/papi/v1/promosearch/product/17563541/offers?parent_id=17563545&price=749&channel=web&version=2,1
122.172.145.77,49,https://paytm.com:443/offer/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4,1
125.18.129.68,51,https://paytm.com:443/offer/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4,2
125.18.135.166,51,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/styles.css?ver=4.2.2,1
167.219.48.10,58,https://paytm.com:443/papi/rr/products/10440592/statistics?channel=web&version=2,1
182.70.117.88,61,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2,1
202.164.25.5,65,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/facebook-share.png,1
202.164.25.5,65,https://paytm.com:443/offer/wp-content/uploads/2015/07/julqw.jpg,1
202.164.25.5,66,https://paytm.com:443/blog/wp-content/uploads/2015/07/Screen-Shot-2015-07-17-at-9.30.41-am.png,1
203.176.112.109,69,https://paytm.com:443/papi/rr/products/12493681/statistics?channel=web&version=2,1
61.3.46.71,85,https://paytm.com:443/papi/rr/products/17444367/statistics?channel=web&version=2,1
106.79.121.103,11,https://paytm.com:443/offer/wp-content/uploads/2015/03/windows_badge_80.png,1
111.93.187.22,13,https://paytm.com:443/offer/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4,1
115.249.41.129,18,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
