clientIp,sessionId,request,count(request)
1.39.63.5,2,https://paytm.com:443/shop/cart,1
1.39.80.59,3,https://paytm.com:443/shop/cart?channel=web&version=2,1
106.51.175.162,18,https://paytm.com:443/,1
106.51.242.214,18,https://paytm.com:443/papi/rr/products/11996961/statistics?channel=web&version=2,1
106.67.8.255,18,https://paytm.com:443/vodafone-prepaid-mobile-online-recharge.htm,1
115.114.142.66,24,https://paytm.com:443/favicon.ico,1
115.248.37.154,24,https://paytm.com:443/papi/rr/products/1823936/statistics?channel=web&version=2,1
115.249.104.117,24,https://paytm.com:443/shop/cart,1
117.218.161.174,25,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,1
122.160.151.159,29,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/slider-plus-lightbox-style.css?ver=4.2.2,1
122.160.211.198,29,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21164&channel=web&version=2,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/slider-plus-lightbox-js.js?ver=4.2.2,2
14.139.82.134,36,https://paytm.com:443/papi/nps/merchantrating?merchant_id=20505&channel=web&version=2,2
180.215.123.203,52,https://paytm.com:443/papi/rr/products/14150948/statistics?channel=web&version=2,1
182.19.54.187,56,https://paytm.com:443/papi/v1/promosearch/product/12146116/offers?parent_id=6899679&price=940&channel=web&version=2,1
223.176.24.214,62,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/facebook-share.png,1
27.34.250.215,68,https://paytm.com:443/shop,2
49.205.109.126,71,https://paytm.com:443/offer/wp-content/uploads/2015/07/ggg.jpg,1
49.205.109.126,71,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/l-box-css.css?ver=4.2.2,1
8.37.225.142,75,https://paytm.com:443/?utm_source=ucweb&utm_medium=Affiliate&utm_campaign=web,2
1.22.37.178,2,https://paytm.com:443/shop/orderhistory?pagesize=10&channel=web&version=2,2
101.59.211.136,14,https://paytm.com:443/coupons,1
106.192.145.214,18,https://paytm.com:443/styles/app.css,2
106.215.177.13,18,https://paytm.com:443/papi/v1/promosearch/product/13309710/offers?parent_id=10359329&price=6750&channel=web&version=2,1
106.66.8.83,19,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
106.76.59.23,19,https://paytm.com:443/offer/wp-content/uploads/2015/07/kitch11.jpg,1
115.184.125.238,34,https://paytm.com:443/favicon.ico,1
117.197.122.100,35,https://paytm.com:443/shop/cart?channel=web&version=2,2
117.197.122.100,35,https://paytm.com:443/shop/logout?channel=web&version=2,1
117.230.184.149,36,https://paytm.com:443/offer/wp-content/uploads/2015/07/meruwer_1.jpg,1
117.239.244.165,37,https://paytm.com:443/shop/cart,6
118.102.239.85,39,https://paytm.com:443/papi/rr/products/17563539/statistics?channel=web&version=2,2
118.102.239.85,39,https://paytm.com:443/shop/orderdetail/1116597065?actions=1&channel=web&version=2,1
121.244.73.4,43,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_20jul.jpg,1
122.172.145.77,49,https://paytm.com:443/offer/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4,1
122.172.145.77,49,https://paytm.com:443/offer/wp-includes/js/jquery/ui/draggable.min.js?ver=1.11.4,1
122.178.168.147,50,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,2
14.140.181.37,54,https://paytm.com:443/papi/nps/merchantverification,1
167.219.48.10,57,https://paytm.com:443/shop/p/r-a-accessories-back-cover-for-apple-iphone-5c-red-MOBR-A-ACCESSORR-A-313636FA32F5D,1
167.219.48.10,59,https://paytm.com:443/papi/rr/products/15404020/statistics?channel=web&version=2,1
202.179.85.10,66,https://paytm.com:443/offer/wp-content/uploads/2015/07/bargain.jpg,1
223.179.71.49,80,http://www.paytm.com:80/,1
45.114.37.190,83,https://paytm.com:443/papi/v1/promosearch/product/10723507/offers?parent_id=10725987&price=559&channel=web&version=2,1
101.59.77.238,8,https://paytm.com:443/shop/cart?channel=web&version=2,4
115.184.23.238,15,https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5,1
117.193.189.50,21,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/slider-plus-lightbox-js.js?ver=4.2.2,1
117.193.189.50,21,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
117.214.91.56,23,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
117.239.35.226,25,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,1
121.242.129.195,31,https://paytm.com:443/papi/rr/products/13341404/statistics?channel=web&version=2,1
122.161.219.174,33,https://paytm.com:443/papi/v1/promosearch/product/3948365/offers?parent_id=3949099&price=799&channel=web&version=2,1
122.175.39.201,33,https://paytm.com:443/offer/wp-content/uploads/2015/07/bb.png,1
123.252.214.174,33,https://paytm.com:443/offer/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4,1
14.102.62.105,36,https://paytm.com:443/,2
163.47.12.250,37,https://paytm.com:443/shop/g/electronics/kitchen-appliances/kitchen-appliances-store/c1/upto-70-off-on-kitchen-appliances,1
168.235.198.213,38,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/l-box-js.js?ver=4.2.2,1
168.235.198.213,38,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.carousel.css?ver=4.2.2,1
180.215.120.254,40,https://paytm.com:443/shop/logout?channel=web&version=2,1
180.215.3.184,40,https://paytm.com:443/shop/cart?channel=web&version=2,1
199.190.46.201,45,https://paytm.com:443/emami,1
202.133.55.160,47,https://paytm.com:443/shop/cart?channel=web&version=2,1
203.129.195.114,50,https://paytm.com:443/login,1
203.199.240.173,54,https://paytm.com:443/papi/nps/merchantrating?merchant_id=35346&channel=web&version=2,1
220.226.176.4,58,https://paytm.com:443/shop,1
27.97.223.153,58,https://paytm.com:443/favicon.ico,1
31.215.28.22,58,https://www.paytm.com:443/,1
49.202.43.187,67,https://paytm.com:443/papi/v1/promosearch/product/4919634/offers?parent_id=1997460,1
49.213.57.245,68,https://paytm.com:443/shop/cart?channel=web&version=2,3
49.249.86.248,68,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,1
49.249.86.248,68,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2,1
1.39.33.86,5,https://paytm.com:443/shop/cart?channel=web&version=2,4
103.17.84.182,10,https://paytm.com:443/shop/summary/1117859004,1
103.227.97.12,16,https://paytm.com:443/papi/nps/merchantverification,1
106.51.130.239,20,https://paytm.com:443/papi/nps/merchantrating?merchant_id=23225&channel=web&version=2,1
111.93.202.194,34,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
115.111.228.178,38,https://paytm.com:443/shop/wallet/getP2BModelWindowDetails,1
116.74.103.158,39,https://paytm.com:443/papi/v1/promosearch/product/9987207/offers?parent_id=0&price=2198&channel=web&version=2,1
117.194.13.184,40,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,1
117.194.142.23,40,https://paytm.com:443/bus-tickets?src=offer,3
122.169.222.89,49,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/style.css?ver=4.2.2,1
122.170.10.164,50,https://paytm.com:443/shop/orderhistory?before_id=1045383302&pagesize=10&channel=web&version=2,1
122.179.85.57,51,https://paytm.com:443/offer/wp-content/uploads/2015/07/eoss_620x443.jpg,1
123.201.160.91,53,https://paytm.com:443/offer/wp-content/uploads/2014/12/examples.css,1
14.140.17.197,62,https://paytm.com:443/papi/v1/promosearch/product/14095076/offers?parent_id=12478694&price=8295&channel=web&version=2,1
