clientIp,sessionId,request,count(request)
1.39.80.59,3,https://paytm.com:443/shop/authresponse?code=afdef0dc-b23e-47f1-b369-5396c6d1bf5f,1
101.63.205.107,5,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,3
113.193.114.25,23,https://paytm.com:443/offer/wp-content/uploads/2015/07/meruwer_1.jpg,1
115.112.250.108,24,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2,1
117.199.79.155,25,https://paytm.com:443/brands/wp-content/uploads/sites/4/2015/04/shutt_2apr.jpg,1
117.199.79.155,25,https://paytm.com:443/brands/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.8,1
117.218.161.174,25,https://paytm.com:443/offer/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4,1
117.218.161.174,25,https://paytm.com:443/shop/p/fastrack-black-round-analog-watch-WATFASTRACK-BLARINK4505017B9381F,1
117.223.113.166,25,https://paytm.com:443/shop/cart,5
117.244.35.208,28,https://paytm.com:443/shop/cart?channel=web&version=2,3
124.125.22.218,30,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/js/owl.carousel.js?ver=4.2.2,1
14.139.82.134,34,https://paytm.com:443/favicon.ico,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/images/vl-box/controls.png,2
14.141.217.83,39,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
168.235.197.123,46,https://paytm.com:443/checkout,2
182.67.46.90,56,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,2
223.176.24.214,62,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/style.css?ver=4.2.2,1
223.191.250.153,62,https://paytm.com:443/papi/v1/expresscart/verify,1
27.34.244.251,66,https://paytm.com:443/offer/wp-content/uploads/2015/07/qas.jpg,1
49.14.146.154,71,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.transitions.css?ver=4.2.2,1
49.206.1.99,71,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/jcarouselresponsive.css?ver=4.2.2,1
54.226.221.122,73,"https://paytm.com:443/shop/g/electronics/pendrives-hard-disks-memory-cards/pendrives?sort_price=0&price=210,1851&brand=2551,2641,2650,2652,2583,2655&capacity_filter=8%20GB,16%20GB,32%20GB",1
59.178.132.223,73,https://paytm.com:443/offer/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4,1
59.180.241.218,73,https://paytm.com:443/shop/orderdetail/1116525515?actions=1&channel=web&version=2,1
103.5.132.66,17,https://paytm.com:443/favicon.ico,2
106.51.227.226,19,https://paytm.com:443/shop/cart?channel=web&version=2,1
117.200.16.194,35,https://paytm.com:443/favicon.ico,1
117.230.184.149,36,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.transitions.css?ver=4.2.2,1
117.231.155.191,36,https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5,1
117.248.149.98,37,https://paytm.com:443/faq,1
118.102.239.85,39,https://paytm.com:443/papi/rr/products/16725700/statistics?channel=web&version=2,1
