clientIp,sessionId,request,count(request)
106.67.8.255,18,https://paytm.com:443/offer/wp-content/uploads/2015/07/main_sports_health_14jul.jpg,1
113.193.114.25,23,https://paytm.com:443/offer/wp-content/uploads/2015/01/style.css,1
113.193.19.38,23,https://paytm.com:443/shop/p/jockey-assorted-color-fusion-briefs-set-of-10-size-80-85-MBRIEF000TEN1011PIASMM,1
115.241.254.133,24,https://paytm.com:443/favicon.ico,1
117.216.241.246,25,https://paytm.com:443/shop/action,9
117.241.152.20,27,https://paytm.com:443/shop/orderdetail/1116540428?channel=web&version=2,1
122.174.218.38,29,https://paytm.com:443/favicon.ico,1
122.174.218.38,29,https://paytm.com:443/shop/h/electronics?utm_source=Affiliates&utm_medium=VCOMM&utm_campaign=VCOMM-generic&utm_term=24890,1
14.139.82.134,36,https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/flexslider/flexslider.css?ver=2.2.0,2
14.141.217.83,39,https://paytm.com:443/offer/wp-content/uploads/2015/07/pesoal.jpg,1
14.98.247.140,39,https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/css/flexslider.css?ver=4.2.2,1
182.66.45.218,56,https://paytm.com:443/paytmcash,1
202.142.81.48,58,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,1
202.174.92.10,58,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_21july.jpg,1
37.228.106.13,69,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/css/owl.carousel.css?ver=4.2.2,2
49.203.34.83,71,https://paytm.com:443/papi/nps/merchantrating?merchant_id=21848&channel=web&version=2,1
49.205.109.126,71,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/slider-plus-lightbox-js.js?ver=4.2.2,1
80.231.42.105,75,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,1
1.39.63.114,13,https://paytm.com:443/shop/cart,3
103.224.153.170,14,https://paytm.com:443/shop/login?isIframe=true&theme=mp-web,2
