timestamp,clientIp,request,timeDiff,sessionId
2015-07-23T02:58:05.653+09:00,1.186.108.79,https://paytm.com:443/papi/nps/merchantrating?merchant_id=50996&channel=web&version=2,0,0
2015-07-23T02:58:34.494+09:00,1.186.108.79,https://paytm.com:443/papi/v1/promosearch/product/16281764/offers?parent_id=16283843&price=1499&channel=web&version=2,29,0
2015-07-23T02:59:25.232+09:00,1.186.108.79,https://paytm.com:443/papi/rr/products/16281764/statistics?channel=web&version=2,51,0
2015-07-22T16:12:24.071+09:00,1.186.64.210,https://paytm.com:443/bus-tickets?utm_source=affiliates&utm_medium=dgm&utm_campaign=dgm-generic&utm_term=65666,0,0
2015-07-23T01:26:16.159+09:00,1.187.190.167,https://paytm.com:443/,0,0
2015-07-23T01:26:35.572+09:00,1.187.190.167,https://paytm.com:443/styles/app.css,19,0
2015-07-23T01:27:15.497+09:00,1.187.190.167,https://paytm.com:443/,40,0
2015-07-23T01:34:34.535+09:00,1.187.190.167,https://paytm.com:443/shop,439,0
2015-07-23T01:35:17.688+09:00,1.187.190.167,https://paytm.com:443/styles/app.css,43,0
2015-07-23T01:38:27.602+09:00,1.187.190.167,https://paytm.com:443/,190,0
2015-07-23T01:41:16.775+09:00,1.187.190.167,https://paytm.com:443/styles/app.css,169,0
2015-07-22T16:05:52.499+09:00,1.187.243.226,https://paytm.com:443/shop?utm_source=Affiliates&utm_medium=OMG&utm_campaign=OMG&utm_term=762154_,0,0
2015-07-22T16:09:24.675+09:00,1.22.182.159,https://paytm.com:443/shop/cart?channel=web&version=2,0,0
2015-07-22T16:15:05.366+09:00,1.22.182.159,https://paytm.com:443/,341,0
2015-07-23T02:41:53.468+09:00,1.22.4.228,https://paytm.com:443/,0,0
2015-07-23T02:46:11.783+09:00,1.22.4.228,https://paytm.com:443/shop/cart?channel=web&version=2,258,0
2015-07-23T03:00:43.798+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/bb.png,0,0
2015-07-23T03:00:59.306+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/meruwer_1.jpg,16,0
2015-07-23T03:01:11.517+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_20jul.jpg,12,0
2015-07-23T03:01:49.956+09:00,1.22.42.95,https://paytm.com:443/offer/wp-includes/js/comment-reply.min.js?ver=4.2.2,38,0
2015-07-23T03:02:18.115+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,29,0
2015-07-23T03:04:03.077+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.js?ver=1.3,105,0
2015-07-23T03:04:31.784+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/plugins/logo-slider/lgs_jquery.cycle2.js?ver=4.2.2,28,0
2015-07-23T03:04:40.731+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/autom.jpg,9,0
2015-07-23T03:05:08.968+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/offer-page_21july.jpg,28,0
2015-07-23T03:05:42.772+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/cc.png,34,0
2015-07-23T03:06:10.611+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/470x220_19july.jpg,28,0
2015-07-23T03:07:08.488+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/ggg.jpg,58,0
2015-07-23T03:07:40.833+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/ledq.jpg,32,0
2015-07-23T03:08:11.566+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/main_sports_health_14jul.jpg,31,0
2015-07-23T03:10:18.440+09:00,1.22.42.95,https://paytm.com:443/offer/wp-includes/js/wp-emoji-release.min.js?ver=4.2.2,127,0
2015-07-23T03:11:59.432+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/qas.jpg,101,0
2015-07-23T03:12:26.187+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/julqw.jpg,27,0
2015-07-23T03:12:54.404+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/bargain.jpg,28,0
2015-07-23T03:13:22.622+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/uploads/2015/07/kitch11.jpg,28,0
2015-07-23T03:17:08.534+09:00,1.22.42.95,https://paytm.com:443/offer/wp-content/plugins/really-simple-facebook-twitter-share-buttons/images/specificfeeds_follow.png,226,0
2015-07-23T01:15:34.443+09:00,1.23.145.66,https://paytm.com:443/shop/logout?channel=web&version=2,0,0
2015-07-23T01:16:34.667+09:00,1.23.145.66,https://paytm.com:443/shop,60,0
2015-07-23T01:18:49.029+09:00,1.23.145.66,https://paytm.com:443/shop/cart?channel=web&version=2,135,0
2015-07-23T01:24:54.619+09:00,1.23.145.66,https://paytm.com:443/shop/wallet/txnhistory?page_size=10&page_number=0&channel=web&version=2,365,0
2015-07-23T01:24:54.781+09:00,1.23.145.66,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,0,0
2015-07-23T01:26:26.117+09:00,1.23.145.66,https://paytm.com:443/shop/wallet/balance?channel=web&version=2,92,0
2015-07-22T20:08:59.808+09:00,1.23.177.80,https://paytm.com:443/blog/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1,0,0
2015-07-22T20:09:28.465+09:00,1.23.177.80,https://paytm.com:443/blog/wp-includes/js/jquery/jquery.js?ver=1.11.2,29,0
2015-07-22T20:09:55.570+09:00,1.23.177.80,https://paytm.com:443/blog/wp-content/plugins/jetpack/css/jetpack.css?ver=3.5.3,27,0
2015-07-22T20:10:22.294+09:00,1.23.177.80,https://paytm.com:443/blog/wp-content/uploads/2015/06/Screen-Shot-2015-07-03-at-11.52.05-am.png,27,0
2015-07-22T20:10:49.737+09:00,1.23.177.80,https://paytm.com:443/blog/wp-content/plugins/jetpack/modules/sharedaddy/sharing.js?ver=3.5.3,27,0
2015-07-22T20:19:59.075+09:00,1.23.177.80,https://paytm.com:443/blog/wp-admin/admin-ajax.php,550,0
2015-07-22T20:20:49.766+09:00,1.23.177.80,https://paytm.com:443/blog/wp-content/plugins/jetpack/_inc/genericons/genericons/Genericons.svg,50,0
2015-07-22T14:20:07.263+09:00,1.23.5.121,https://paytm.com:443/shop/cart,0,0
2015-07-22T14:21:13.427+09:00,1.23.5.121,https://paytm.com:443/papi/nps/merchantrating?merchant_id=34691&channel=web&version=2,66,0
2015-07-22T14:21:30.745+09:00,1.23.5.121,https://paytm.com:443/papi/v1/promosearch/product/12268863/offers?parent_id=252041&price=7474&channel=web&version=2,17,0
2015-07-22T14:21:49.266+09:00,1.23.5.121,https://paytm.com:443/papi/rr/products/12268863/statistics?channel=web&version=2,19,0
2015-07-22T14:22:57.695+09:00,1.23.5.121,https://paytm.com:443/shop/cart,68,0
2015-07-22T14:25:56.907+09:00,1.23.5.121,https://paytm.com:443/papi/nps/merchantrating?merchant_id=135&channel=web&version=2,179,0
2015-07-22T14:26:10.985+09:00,1.23.5.121,https://paytm.com:443/papi/v1/promosearch/product/8246057/offers?parent_id=8180761&price=7540&channel=web&version=2,14,0
2015-07-22T14:26:25.620+09:00,1.23.5.121,https://paytm.com:443/papi/rr/products/8246057/statistics?channel=web&version=2,15,0
2015-07-22T14:26:29.191+09:00,1.23.5.121,https://paytm.com:443/papi/nps/merchantrating?merchant_id=34691&channel=web&version=2,4,0
2015-07-22T14:27:05.182+09:00,1.23.5.121,https://paytm.com:443/papi/v1/promosearch/product/12268864/offers?parent_id=252039&price=7455&channel=web&version=2,36,0
2015-07-22T14:28:05.459+09:00,1.23.5.121,https://paytm.com:443/papi/rr/products/12268864/statistics?channel=web&version=2,60,0
2015-07-22T16:02:20.838+09:00,1.38.20.67,https://paytm.com:443/bus-tickets?utm_source=affiliates&utm_medium=dgm&utm_campaign=dgm-generic&utm_term=65666,0,0
2015-07-23T01:21:40.204+09:00,1.38.20.67,https://paytm.com:443/shop/cart?channel=web&version=2,33560,1
2015-07-23T01:22:11.625+09:00,1.38.20.67,https://paytm.com:443/shop/summary/1117815476,31,1
2015-07-23T01:24:26.852+09:00,1.38.20.67,https://paytm.com:443/api/user/favourite?channel=web&version=2,135,1
