timestamp,clientIp,request,timeDiff,sessionId
2015-07-23T03:03:28.865+09:00,1.186.180.154,https://paytm.com:443/shop/h/electronics?utm_term=1,0,0
2015-07-23T03:05:10.460+09:00,1.186.180.154,https://paytm.com:443/shop/cart?channel=web&version=2,102,0
2015-07-23T03:08:28.172+09:00,1.186.180.154,https://paytm.com:443/favicon.ico,198,0
2015-07-23T03:16:42.550+09:00,1.186.180.154,https://paytm.com:443/shop/h/electronics?utm_term=1,494,0
2015-07-23T01:30:57.461+09:00,1.187.10.66,https://paytm.com:443/online-prepaid-videocon-d2h-recharge.htm,0,0
2015-07-23T01:35:38.265+09:00,1.187.10.66,https://paytm.com:443/shop/ad/paytmAd?cat=DTH&op=Videocon%20d2h&paytm=new,281,0
2015-07-23T01:36:47.405+09:00,1.187.10.66,https://paytm.com:443/shop/v1/frequentorders?channel=web&version=2,69,0
2015-07-23T01:36:51.821+09:00,1.187.10.66,https://paytm.com:443/shop/cart?channel=web&version=2,4,0
2015-07-22T20:01:52.337+09:00,1.187.165.158,https://paytm.com:443/mobilebill,0,0
2015-07-22T20:12:24.413+09:00,1.187.165.158,https://paytm.com:443/callorsms,632,0
2015-07-23T01:27:55.473+09:00,1.187.226.159,https://paytm.com:443/shop/h/electronics?utm_source=Affiliates&utm_medium=VCOMM&utm_campaign=VCOMM-generic&utm_term=1064,0,0
2015-07-22T19:32:59.846+09:00,1.187.230.112,https://paytm.com:443/shop/cart,0,0
2015-07-23T02:43:25.752+09:00,1.187.53.96,https://paytm.com:443/shop/cart,0,0
2015-07-22T11:42:54.818+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/jcarouselresponsive.css?ver=4.2.2,0,0
2015-07-22T11:43:03.922+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/slider-plus-lightbox-js.js?ver=4.2.2,9,0
2015-07-22T11:43:07.203+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2,4,0
2015-07-22T11:43:17.478+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/easy-logo-slider/css/style-admin.css?ver=4.2.2,10,0
2015-07-22T11:43:44.304+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2,27,0
2015-07-22T11:44:00.860+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/css/l-box-css.css?ver=4.2.2,16,0
2015-07-22T11:44:25.516+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/js/jquery.lbox.min.js?ver=4.2.2,25,0
2015-07-22T11:45:13.524+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/themes/twentytwelve/js/navigation.js?ver=20140318,48,0
2015-07-22T11:45:23.608+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/owl-carousel/js/script.js?ver=4.2.2,10,0
2015-07-22T11:45:31.379+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/css/flexslider.css?ver=4.2.2,8,0
2015-07-22T11:45:43.677+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-thumbnail-slider/css/wpt-slide.css?ver=4.2.2,12,0
2015-07-22T11:46:03.449+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.js?ver=1.3,20,0
2015-07-22T11:46:17.786+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20,14,0
2015-07-22T11:46:23.224+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/l-box-js.js?ver=4.2.2,6,0
2015-07-22T11:47:01.752+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/js/jquery.flexslider-min.js?ver=4.2.2,38,0
2015-07-22T11:47:23.587+09:00,1.22.128.184,https://paytm.com:443/offer/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4,22,0
2015-07-22T11:47:30.305+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/themes/twentytwelve/style.css?ver=4.2.2,7,0
2015-07-22T11:47:53.686+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2,23,0
2015-07-22T11:48:29.006+09:00,1.22.128.184,https://paytm.com:443/offer/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4,36,0
2015-07-22T11:49:07.833+09:00,1.22.128.184,https://paytm.com:443/offer/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4,38,0
2015-07-22T11:49:12.221+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-responsive-slider-with-lightbox/js/images-responsive-thumbnail-slider-plus-lightbox-jc.js?ver=4.2.2,5,0
2015-07-22T11:49:20.413+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.0.3,8,0
2015-07-22T11:49:26.772+09:00,1.22.128.184,https://paytm.com:443/offer/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3,6,0
